C1,C2,C3,C4,C5,C6,C7,C8,Marker
-14,-1,-5,-11,-29,-95,-30,34,NAN
-14,-15,-16,-5,1,-1,-16,-16,NAN
24,7,13,7,0,9,-28,-61,NAN
-11,-7,-11,-9,-10,28,53,53,NAN
24,0,-7,-2,12,-7,-95,-43,NAN
-27,-2,3,9,-6,66,-53,-13,NAN
28,3,-7,-22,-11,-42,68,42,NAN
-2,-10,-7,-1,-23,-64,-128,-34,NAN
-37,7,15,5,12,82,65,28,NAN
31,7,0,7,10,4,61,-12,NAN
-23,-1,4,-1,-12,24,23,-6,NAN
2,-1,-4,1,25,-20,-22,-31,NAN
3,3,4,-9,-35,-43,-37,-3,NAN
-23,-5,-7,-14,1,-1,15,26,NAN
-13,-1,1,15,17,75,13,-37,NAN
7,-4,-11,-8,-10,-3,-84,-58,NAN
-2,0,3,3,6,35,39,28,NAN
3,4,1,-5,-5,-40,47,-3,NAN
-13,-6,-4,4,-4,-7,-50,-40,NAN
9,0,-3,-4,9,4,58,69,NAN
-6,-9,-5,2,4,1,-38,-46,NAN
-17,4,8,1,-29,61,7,35,NAN
23,4,-4,-9,3,-27,93,30,NAN
10,-2,6,9,9,-12,-19,-3,NAN
30,3,-1,3,-15,-18,47,-12,NAN
-19,9,7,-10,-20,17,15,-18,NAN
-29,-7,0,-10,-7,-29,-43,8,NAN
10,-11,-13,-3,1,-1,-37,3,NAN
11,6,7,3,-1,2,-63,-10,NAN
18,1,-1,6,21,5,-10,-7,NAN
-15,-3,-2,-4,-12,-26,-20,-6,NAN
-23,-2,0,-9,4,7,-13,-36,NAN
10,2,-4,3,-12,22,-49,-19,NAN
-19,-1,-5,-6,36,-39,9,14,NAN
3,-1,2,-8,-7,35,15,26,NAN
7,14,14,6,2,53,-8,-8,NAN
-17,-6,-1,1,7,52,10,9,NAN
28,11,13,2,7,-89,-45,67,NAN
-23,-16,-8,-13,-15,36,-6,-18,NAN
9,0,-11,-3,-13,56,115,23,NAN
20,7,12,13,24,-36,-111,-39,NAN
4,1,-12,-6,-29,-33,-5,-36,NAN
-21,-3,-4,-8,8,13,-88,5,NAN
1,-1,2,-7,-23,-32,-15,-20,NAN
16,-1,-13,0,2,65,71,28,NAN
6,0,-4,8,45,-17,-13,-6,NAN
25,0,7,-3,-26,4,-26,15,NAN
-4,-4,-9,-4,-4,-19,-38,-24,NAN
-2,2,-6,-3,-3,14,37,12,NAN
-6,-7,-6,-3,-5,3,-5,-14,NAN
10,8,6,3,18,-8,2,27,NAN
-19,2,7,4,19,-6,28,-14,NAN
-41,-11,-11,-13,-68,-75,-37,-45,NAN
29,6,6,-7,11,25,20,66,NAN
16,14,14,-1,14,49,-17,9,NAN
11,-3,-2,10,10,-32,-103,-82,NAN
-30,-8,1,-5,-2,18,93,90,NAN
-41,-7,1,9,3,33,38,-37,NAN
19,-3,-5,-4,-15,-23,-48,-11,NAN
-49,-13,-12,-6,9,-14,33,-24,NAN
61,11,3,-6,-11,-53,-25,32,NAN
-10,-8,-8,0,-24,-5,12,-36,NAN
-14,4,4,11,30,25,57,7,NAN
20,-2,1,-3,7,17,-13,37,NAN
-25,-3,-8,0,10,38,0,-70,NAN
73,1,9,-4,-16,-44,10,60,NAN
-13,-5,-10,-14,-7,32,52,-31,NAN
1,-5,-6,-2,-13,-62,-116,-7,NAN
-3,10,14,6,13,49,38,-7,NAN
2,-2,-3,0,2,34,67,-13,NAN
-15,-5,-9,-3,-1,-49,-50,38,NAN
17,1,6,8,5,21,36,30,NAN
-14,-1,2,0,16,-3,-43,-57,NAN
-2,2,-1,-2,7,96,-12,24,NAN
-14,-7,-8,-13,-46,-95,-43,-26,NAN
6,-1,-3,-7,-21,56,17,30,NAN
18,-2,4,9,7,-15,0,23,NAN
24,5,2,9,21,51,76,23,NAN
-24,-6,3,-5,-4,-7,-23,-55,NAN
43,9,1,2,-8,-28,-55,68,NAN
-10,-3,0,1,7,-6,-5,-45,NAN
-8,-12,-11,-11,-10,-38,-13,25,NAN
-2,10,14,3,-11,4,-40,-2,NAN
12,9,-2,-6,-6,-9,97,29,NAN
-8,-15,-10,3,2,-1,-12,7,NAN
-47,-5,-3,1,11,-11,-25,-53,NAN
5,-9,-24,-14,6,22,5,-9,NAN
-8,3,3,-9,-35,-48,-104,-61,NAN
10,8,4,-2,11,-50,57,82,NAN
2,0,3,0,-20,5,-11,-30,NAN
-17,-12,-4,9,18,25,-10,16,NAN
-21,-10,-5,-10,19,70,101,-18,NAN
0,-7,-11,-9,-30,-29,-6,-52,NAN
14,2,1,0,-11,-72,-128,-24,NAN
16,13,15,6,27,28,111,71,NAN
-18,-6,-1,-2,-11,24,64,17,NAN
-19,-3,-1,1,-7,-22,11,17,NAN
0,-6,-7,-2,11,33,1,-36,NAN
-9,2,-2,-4,-7,-35,-13,-44,NAN
-8,-2,-2,-3,-10,28,19,12,NAN
31,0,-6,1,16,-52,-88,-7,NAN
-34,-11,-2,-7,-26,24,60,-46,NAN
27,14,8,13,26,43,-20,43,NAN
-17,-8,0,5,-3,-39,40,-13,NAN
19,-1,2,3,8,66,37,8,NAN
1,12,10,4,30,-12,-75,17,NAN
-24,-10,1,-11,-37,-96,-60,-11,NAN
38,-2,-11,-23,-20,34,66,26,NAN
-34,7,8,11,15,-9,-82,0,NAN
2,0,1,17,16,-10,37,-10,NAN
18,1,-2,3,55,64,71,15,NAN
-8,-1,-4,-6,-29,-24,-19,38,NAN
-6,-9,7,-4,3,26,79,-4,NAN
21,1,-1,-1,-9,-25,-25,5,NAN
-39,-7,-6,-5,-11,-4,-75,-39,NAN
2,2,4,8,28,-4,2,-8,NAN
26,3,-6,2,-3,3,-32,-16,NAN
-17,-6,5,-6,-28,-14,-11,28,NAN
17,-1,-9,-3,-5,57,104,7,NAN
7,0,6,4,22,-46,-60,-7,NAN
-40,-11,-8,-7,-40,-33,10,-41,NAN
9,4,5,-6,5,40,-68,-22,NAN
4,-2,-14,-17,-17,-3,59,11,NAN
6,-5,-7,1,14,-63,-93,-18,NAN
9,7,3,5,18,55,16,16,NAN
10,4,-2,-4,-1,-19,45,49,NAN
-1,-5,-3,2,0,29,23,-26,NAN
-9,0,7,0,-2,11,14,-20,NAN
-33,-8,2,4,11,1,-15,8,NAN
17,4,-4,-1,-4,3,-2,5,NAN
6,5,7,3,-1,1,-33,-16,NAN
5,-3,-2,-2,-3,18,63,47,NAN
-3,-5,-6,-2,-6,-64,-75,-26,NAN
-30,-1,-9,-13,-15,26,-48,-65,NAN
-4,5,8,15,9,-23,67,73,NAN
-14,-3,-7,-1,7,27,35,-30,NAN
43,9,8,7,14,46,19,28,NAN
-16,-12,-3,-20,-10,-43,65,-16,NAN
-24,-6,-1,-5,-21,-17,-97,-49,NAN
-31,-2,-2,2,-3,-14,-89,-35,NAN
22,3,0,-8,-18,31,68,51,NAN
-34,4,4,11,27,-7,24,-4,NAN
18,-1,-10,3,-4,26,75,33,NAN
-15,5,22,10,15,16,41,-37,NAN
23,-2,2,1,1,-32,-61,17,NAN
8,-3,-2,0,-9,-6,32,2,NAN
5,-7,-2,-13,-9,6,2,-16,NAN
-6,2,-3,5,14,23,-50,54,NAN
4,4,-5,-9,-20,-23,14,-4,NAN
-31,-12,4,-1,-4,6,41,23,NAN
39,11,7,10,19,-24,-76,5,NAN
-8,-4,-8,-14,-39,-5,32,-4,NAN
-11,2,-6,-4,13,50,92,-4,NAN
16,-3,4,8,6,-27,-36,-11,NAN
13,-7,-3,-1,1,-16,7,13,NAN
-9,-2,-2,-1,-6,-1,-40,-38,NAN
10,2,-5,0,6,24,7,0,NAN
-24,8,12,6,4,-12,38,-20,NAN
48,3,0,0,-10,-10,-14,31,NAN
-21,-3,-4,-6,-1,-25,-59,-33,NAN
39,8,11,-3,-16,14,-11,-23,NAN
-9,-6,-9,2,-9,-24,23,31,NAN
-3,-8,-3,-7,-24,48,50,26,NAN
-6,-8,5,14,35,1,20,-16,NAN
28,7,2,3,-2,-64,-38,4,NAN
7,-4,-9,-11,-20,-2,40,5,NAN
-19,-5,0,-6,-6,5,4,-29,NAN
21,-1,-11,-4,-7,15,-3,39,NAN
-12,-10,-1,8,23,34,1,7,NAN
24,4,-2,4,-3,-9,-46,-1,NAN
-18,1,-6,-1,4,17,35,14,NAN
8,-4,-6,-8,-7,-10,-17,-21,NAN
-32,4,6,-6,-22,-50,-80,-40,NAN
1,5,1,11,42,28,85,65,NAN
-12,-22,-12,-13,-21,23,4,-35,NAN
2,14,10,11,4,-40,-34,-45,NAN
13,-7,-6,-6,9,11,65,63,NAN
15,6,8,7,-10,1,-100,12,NAN
-39,-8,-6,-2,24,-2,45,-43,NAN
12,5,5,-18,-19,39,26,32,NAN
-40,-18,-8,-10,-34,-40,-12,-37,NAN
-8,1,-12,6,33,23,82,-5,NAN
34,11,5,-9,-20,-30,-87,28,NAN
25,-3,-5,-3,11,3,10,-5,NAN
