C1,C2,C3,C4,C5,C6,C7,C8,Marker
15,-3,-18,-6,-2,4,-4,-35,NAN
-21,-4,23,4,-1,-7,-11,-14,NAN
6,5,-39,-6,-6,-9,8,-6,NAN
-23,-9,-7,1,1,1,-16,-14,NAN
-29,-12,27,2,-2,8,-3,-34,NAN
44,33,-6,-17,10,21,-1,33,NAN
16,-13,-8,5,0,4,-3,-1,NAN
1,6,54,19,5,-8,12,76,NAN
-31,-7,-64,-27,-16,-22,1,-3,NAN
46,-12,-1,2,0,16,27,-44,NAN
-40,-4,4,-3,0,-12,-62,-43,NAN
-9,5,-7,3,-5,-6,17,18,NAN
-28,-9,18,3,8,16,-32,-14,NAN
-3,-3,2,-2,0,5,24,20,NAN
78,15,-3,-5,-7,-10,1,63,NAN
-41,1,-2,-2,1,17,16,-47,NAN
17,10,23,1,0,-12,-28,30,NAN
-15,-11,-36,-2,-2,-12,-4,8,NAN
-59,-11,30,14,2,11,10,-46,NAN
40,14,-1,5,2,2,15,14,NAN
19,-5,-21,-3,-2,2,25,19,NAN
-56,7,31,-7,-4,-18,-65,-37,NAN
13,-1,5,-5,-7,-17,28,33,NAN
2,-8,-10,11,5,-12,-47,-2,NAN
0,5,8,-17,1,50,30,-54,NAN
-31,-11,-10,-8,-9,-21,-16,-24,NAN
14,5,-6,2,-3,-1,25,62,NAN
-17,10,-16,3,7,-1,-45,-78,NAN
39,1,2,-8,-8,1,15,30,NAN
-32,-9,22,15,1,2,6,-26,NAN
20,-7,-46,-15,-4,-21,8,-12,NAN
17,-9,7,-9,-3,14,-1,-11,NAN
-12,-4,23,10,-4,-28,-6,-18,NAN
11,11,3,2,4,25,9,-3,NAN
-27,-9,-22,-3,6,17,-7,1,NAN
-37,-5,23,7,-4,-16,24,-34,NAN
8,-1,-56,-14,3,14,-17,28,NAN
14,-6,18,12,-3,-5,22,34,NAN
-11,3,-7,1,3,-2,-9,-17,NAN
8,-5,-24,-18,-8,5,6,13,NAN
1,14,56,20,-1,-9,12,42,NAN
6,-9,5,-3,-2,-4,-1,0,NAN
12,4,6,8,7,13,-13,25,NAN
1,-5,-27,-13,-15,-23,10,23,NAN
-19,-7,2,5,3,15,13,-15,NAN
35,-5,7,-6,1,10,-21,2,NAN
12,0,-1,2,-1,-2,0,6,NAN
2,-1,-1,-4,-9,-14,37,78,NAN
39,1,8,-1,-6,-17,-20,3,NAN
-27,-8,-24,-8,-1,-2,11,-28,NAN
-17,-8,27,6,-5,-11,-34,2,NAN
23,13,-15,-8,6,18,8,-20,NAN
-18,-8,2,2,-1,-12,31,18,NAN
24,11,-5,0,3,4,-23,26,NAN
-9,4,-6,-7,-8,6,0,14,NAN
-24,-10,14,-3,3,0,1,-41,NAN
27,1,12,0,-1,-26,-19,17,NAN
39,21,-49,-2,-2,21,28,31,NAN
13,-2,12,-1,1,-1,18,13,NAN
-34,-10,-24,-1,-9,-16,1,-1,NAN
-1,8,36,7,4,24,-63,-12,NAN
17,-3,13,13,3,-13,20,26,NAN
-15,13,10,-11,-7,7,-8,34,NAN
34,1,0,3,3,-1,15,33,NAN
-10,-8,-10,-7,-4,-12,10,-10,NAN
-6,-1,4,6,-2,0,-29,3,NAN
-41,-9,-19,1,4,6,-5,-35,NAN
9,1,-5,-2,-2,-6,-14,-10,NAN
5,7,-6,-3,-3,-10,11,8,NAN
-24,-12,29,-2,-3,0,-26,-36,NAN
25,10,-37,-6,4,3,16,-41,NAN
-15,-10,-1,-7,-3,12,-1,29,NAN
-6,-6,-12,-3,-3,-5,-13,-17,NAN
-15,4,17,0,-2,-7,21,-1,NAN
-2,0,15,11,-3,-36,-25,-14,NAN
6,-10,-11,1,10,39,-27,-30,NAN
41,6,-7,-6,-4,11,31,31,NAN
-18,3,-26,-10,-1,-17,0,-21,NAN
-18,-5,58,17,-1,2,11,11,NAN
38,8,-71,-30,-6,-1,-17,-61,NAN
-63,-11,13,13,-2,-7,6,-9,NAN
36,2,5,1,-6,-16,12,22,NAN
-6,1,9,13,12,40,4,-32,NAN
-10,-2,23,-1,3,3,-12,-8,NAN
19,4,13,3,-2,-2,5,58,NAN
-7,-3,-13,-4,-5,-17,18,-9,NAN
-4,-4,-9,-7,-1,-7,-42,38,NAN
-20,-7,-17,-11,-11,2,34,3,NAN
-11,-10,-4,-7,4,8,-7,-18,NAN
-11,1,16,5,4,10,-13,25,NAN
35,-5,9,8,8,0,-5,-15,NAN
-9,-7,-27,-6,-6,-6,1,-5,NAN
8,7,-12,-3,-4,0,9,33,NAN
-9,-13,-22,-11,-7,-10,-10,-15,NAN
19,5,-14,-3,-1,11,21,-12,NAN
14,2,34,14,7,-4,-8,29,NAN
-12,2,4,-4,-1,-6,-12,-42,NAN
1,3,2,1,-2,-7,-5,1,NAN
-23,-6,-21,-8,-6,-1,2,-9,NAN
9,4,51,13,-1,2,-2,-23,NAN
1,0,-49,-16,2,3,-12,1,NAN
-13,-11,3,2,-2,19,44,4,NAN
37,8,4,-6,3,-17,-27,0,NAN
-44,5,23,-1,-9,-2,-14,34,NAN
16,-1,-31,-5,3,1,0,-1,NAN
-12,-5,9,-1,-1,1,-6,-14,NAN
24,-2,-3,2,-3,7,32,11,NAN
-14,-18,0,4,-7,-12,3,35,NAN
-6,2,-17,-6,-2,-6,1,-34,NAN
-4,9,-2,-1,3,-11,-32,-20,NAN
-37,2,33,1,-1,6,13,21,NAN
-13,-4,-13,2,1,-9,-16,-10,NAN
-13,-10,-13,-7,-4,-9,-3,-81,NAN
15,4,13,6,7,9,3,5,NAN
-13,-8,28,11,-2,-20,-2,-5,NAN
21,-4,-16,-8,-7,1,-2,0,NAN
-15,0,-33,-15,-2,0,-29,43,NAN
17,2,7,7,0,-2,7,10,NAN
-7,-1,3,7,4,5,2,-21,NAN
-23,-5,17,0,-2,-8,2,12,NAN
24,3,-9,-5,-2,-1,28,-33,NAN
-24,4,-32,-8,-1,7,-11,-12,NAN
9,1,17,-2,-2,9,-8,29,NAN
-3,2,9,8,-3,5,-4,-60,NAN
-64,-12,-4,-3,0,-9,9,0,NAN
103,22,6,12,6,6,-23,26,NAN
-27,-8,-16,1,-2,-3,9,-19,NAN
-2,-2,-1,-1,-3,4,16,18,NAN
-17,6,-1,-10,-8,-18,-23,-9,NAN
11,-6,19,5,3,-15,2,5,NAN
-16,1,-7,-1,-6,-16,0,-30,NAN
19,4,-5,3,13,50,-12,20,NAN
-27,-10,-8,-5,-7,-15,-11,13,NAN
-22,-13,-12,-12,-6,17,-7,-14,NAN
41,1,9,3,0,-10,3,-9,NAN
-19,-4,-5,4,-1,-9,-6,-16,NAN
4,2,29,11,4,-7,-5,73,NAN
-9,-2,-41,-14,-3,14,26,-34,NAN
-10,2,14,-1,-2,-4,-10,21,NAN
7,1,17,0,-2,-4,-2,3,NAN
18,-2,-33,-4,0,11,11,8,NAN
-5,0,-5,0,-4,-18,19,-2,NAN
-30,-5,10,-4,0,-8,-36,10,NAN
27,4,-8,-3,4,7,-4,2,NAN
-6,1,-9,-3,2,13,20,-10,NAN
-5,1,27,-5,-2,-13,-1,4,NAN
-11,-9,1,1,0,0,12,-22,NAN
-15,-1,-3,-8,-6,-20,-9,0,NAN
-6,-12,-34,6,-2,6,1,-65,NAN
-25,17,31,2,5,5,-46,28,NAN
26,-4,-18,4,0,12,16,17,NAN
8,-2,17,-5,-1,-14,-10,6,NAN
0,-3,-8,-4,-6,5,12,-20,NAN
-52,-8,-10,-6,-16,-48,6,10,NAN
41,1,18,11,24,51,-63,-78,NAN
20,4,-12,-4,2,4,19,55,NAN
4,5,6,-8,0,-1,4,4,NAN
1,-4,-12,-7,-5,-7,-10,-8,NAN
-31,-1,-13,0,-16,-42,10,1,NAN
15,-6,-16,-7,3,26,-37,-25,NAN
17,5,31,6,7,9,-15,-9,NAN
22,-3,-14,3,3,-4,13,-7,NAN
-2,2,-9,-10,-6,-10,12,5,NAN
-31,-1,9,-2,-5,-5,16,1,NAN
-4,-7,-23,-5,-10,-22,-11,-5,NAN
12,5,43,8,8,17,18,-12,NAN
17,1,-8,-3,3,1,15,25,NAN
27,4,-13,-3,-6,-10,13,16,NAN
-4,2,30,0,0,9,-19,17,NAN
-8,-2,-22,-3,-2,2,17,-12,NAN
5,-1,-5,-4,-4,0,2,-6,NAN
-10,3,3,6,4,-9,4,26,NAN
-1,-1,13,9,0,-1,0,-38,NAN
5,2,-17,-11,0,10,-2,19,NAN
-11,-2,10,3,2,-5,-1,3,NAN
4,-4,-16,-4,-5,-5,1,-3,NAN
-26,1,3,-3,-3,3,9,-16,NAN
-16,-12,-16,-3,-9,-30,-22,-25,NAN
52,18,11,-3,6,29,10,62,NAN
6,-2,-2,-2,-2,-6,-18,-28,NAN
5,-2,-3,-8,5,11,17,18,NAN
-5,-7,13,7,3,0,-2,-11,NAN
-23,-10,-15,-3,-13,-34,0,-26,NAN
20,5,29,9,1,18,2,18,NAN
17,6,-30,-8,2,4,5,55,NAN
4,4,-18,-19,-5,9,-6,1,NAN
-37,-12,-13,-4,-5,-9,-3,-12,NAN
17,0,18,6,-2,-22,7,-30,NAN
0,-6,33,7,2,19,-10,-16,NAN
27,2,-25,-2,7,13,2,4,NAN
-29,8,28,11,1,-1,21,10,NAN
-9,-5,-32,-13,3,2,-21,-33,NAN
-2,4,3,-6,-11,-18,9,10,NAN
-5,-1,5,4,1,3,-19,-32,NAN
-7,-6,6,-2,1,-3,3,2,NAN
-17,-7,-15,4,-3,-14,11,11,NAN
-28,-10,-23,5,4,6,-20,-12,NAN
24,24,38,1,1,5,24,13,NAN
10,2,-15,-9,-4,-7,-42,6,NAN
-6,-6,20,2,0,3,5,-4,NAN
-14,-4,-25,2,2,-2,-1,-15,NAN
-22,-10,1,4,-5,-7,10,4,NAN
-10,-2,-8,-13,-5,-6,4,-23,NAN
21,5,-11,-6,-8,-2,-21,-19,NAN
3,-7,17,8,5,-4,5,35,NAN
-10,-9,-21,0,2,5,-2,6,NAN
10,-1,2,0,1,-2,11,2,NAN
-40,-4,-4,-8,-2,3,0,-24,NAN
40,7,-13,-17,-8,0,5,-7,NAN
6,-7,20,9,1,-4,-14,8,NAN
3,2,-21,-2,-4,-2,13,27,NAN
-10,-2,10,1,4,-11,1,-6,NAN
-43,-7,-7,3,0,5,19,-12,NAN
54,3,3,-3,3,11,5,38,NAN
-22,3,-3,-2,1,14,-8,-15,NAN
-12,-7,11,5,1,0,3,-4,NAN
7,5,-15,-9,-9,-20,6,9,NAN
-9,0,26,14,3,-11,-7,-35,NAN
-8,-3,-14,-14,-5,0,-12,-8,NAN
24,0,-4,-5,-8,-2,27,52,NAN
3,-2,15,7,4,6,-39,-54,NAN
-12,2,-11,5,2,3,8,67,NAN
34,-1,17,-1,1,2,11,18,NAN
-25,1,-22,-12,-7,-10,-6,-21,NAN
22,2,36,-5,-4,1,-18,-44,NAN
-13,1,-19,-2,-4,-3,15,-29,NAN
-26,-8,5,6,3,-10,-39,16,NAN
31,-5,-13,3,3,6,10,37,NAN
-27,6,20,6,0,-7,-3,-9,NAN
49,-7,-4,-1,1,9,5,30,NAN
-11,0,3,2,-3,1,7,-3,NAN
-25,-2,-21,-4,-4,-9,-15,-36,NAN
3,-1,-1,-5,-5,-5,-5,24,NAN
-2,-9,-11,-6,0,-7,-3,-21,NAN
0,-4,7,4,-2,6,10,13,NAN
-19,-3,38,14,7,8,0,-11,NAN
2,0,-42,-16,-3,3,8,12,NAN
-9,-11,0,-1,-7,-26,-19,-23,NAN
-11,2,15,-1,-3,10,16,-22,NAN
-19,1,-1,1,6,-1,17,47,NAN
56,1,9,9,4,6,6,25,NAN
-19,-8,-24,-6,-11,-9,-3,-17,NAN
39,5,-8,-8,3,0,9,34,NAN
5,0,-16,-4,-5,11,14,16,NAN
-28,-8,24,-7,-9,-10,-34,-29,NAN
1,-6,-6,3,15,18,12,-14,NAN
18,7,-3,2,4,12,-23,38,NAN
-44,-6,3,-1,-6,1,-1,-41,NAN
13,-1,4,4,6,10,2,6,NAN
18,-2,-20,-6,-3,-2,2,5,NAN
-60,-4,30,-7,-7,-15,-15,-27,NAN
60,8,-17,-6,3,7,11,32,NAN
-1,-4,9,7,-6,-6,7,-32,NAN
-33,-5,-13,3,-2,-4,-6,14,NAN
48,11,1,-2,-3,-6,6,14,NAN
-32,-2,11,6,0,-12,-16,14,NAN
9,3,-29,-7,-4,-4,16,-57,NAN
24,7,39,6,8,19,-59,-25,NAN
-32,-14,-3,1,-3,-6,19,26,NAN
-13,-1,19,-1,-4,-13,6,-12,NAN
9,4,-34,-5,2,8,-8,8,NAN
-4,2,3,10,-2,-13,20,1,NAN
-10,-11,7,-6,-3,-1,-6,-9,NAN
-4,-6,-2,1,4,5,-18,-22,NAN
21,8,22,-1,-5,-23,10,14,NAN
-12,0,-39,-23,-14,-10,39,-10,NAN
-10,-7,10,6,9,22,-36,-27,NAN
28,0,10,-6,-6,-5,2,47,NAN
-10,1,-16,-1,4,9,-7,-6,NAN
-7,-2,28,3,-3,2,4,-53,NAN
49,-1,-29,0,-1,-11,14,49,NAN
-83,2,24,7,4,11,1,-23,NAN
29,0,-12,2,5,1,13,10,NAN
46,3,4,-3,-4,-3,-15,15,NAN
-58,-6,10,5,-1,-3,8,1,NAN
49,11,-25,-6,0,5,-9,3,NAN
-1,-1,-4,2,-1,-16,-1,38,NAN
-34,-7,4,-3,-7,-19,-13,-26,NAN
21,12,10,12,9,16,16,44,NAN
2,-6,-3,-4,-4,1,25,0,NAN
-19,-21,-8,-3,-4,4,-19,-25,NAN
16,20,9,-6,2,15,5,35,NAN
-12,-1,4,3,-3,-9,17,-49,NAN
-4,-1,-14,3,1,2,-12,-27,NAN
-16,-10,0,-7,-3,-2,-6,7,NAN
-22,-8,15,1,-1,-1,-1,14,NAN
38,-5,-16,9,-5,-11,-8,-13,NAN
-13,19,15,-22,3,2,11,0,NAN
-4,-3,-16,2,5,15,30,15,NAN
13,-7,-12,3,0,5,-44,25,NAN
-7,-3,19,-11,-2,-5,-15,-41,NAN
12,-7,-5,15,-2,5,-6,1,NAN
-3,10,-2,-10,-6,-20,1,35,NAN
-44,-8,-1,-4,-1,11,9,-46,NAN
56,12,-22,-8,-3,0,9,18,NAN
-11,-12,8,8,-4,-15,-9,-34,NAN
-22,-5,9,-7,-1,2,-3,45,NAN
4,8,-17,3,0,-10,-21,-21,NAN
-20,-8,8,7,-3,-11,36,-34,NAN
21,10,-5,-15,-1,4,-40,0,NAN
4,4,4,-1,0,-2,0,-14,NAN
-1,-7,-1,-1,3,2,12,26,NAN
-48,-14,-12,0,1,0,-13,1,NAN
24,5,19,7,2,-7,6,22,NAN
51,-14,-30,2,-4,10,0,-1,NAN
-15,7,-7,-10,6,3,16,26,NAN
-14,7,-3,-1,2,11,-12,10,NAN
-20,-11,-29,-4,-10,-14,14,-5,NAN
-11,-5,31,10,5,9,-14,5,NAN
-14,-7,-17,-7,-7,-17,-6,5,NAN
17,4,17,1,0,16,-37,-35,NAN
-5,4,2,-10,2,16,25,9,NAN
-13,-11,-22,-4,-1,-4,17,-23,NAN
17,4,10,-6,-9,-11,-23,-7,NAN
24,-2,1,7,-2,-19,22,9,NAN
-39,-15,-4,-6,-4,2,-15,-8,NAN
26,6,6,9,0,0,-36,-10,NAN
5,0,-12,-5,5,13,13,10,NAN
-41,-5,10,7,4,-2,-14,-41,NAN
21,1,-35,-10,-2,8,17,-26,NAN
-23,13,8,-10,-3,-5,14,-12,NAN
3,-1,8,9,-1,-1,-4,9,NAN
4,5,27,5,-4,-3,7,31,NAN
-5,9,-3,1,0,-13,-13,2,NAN
-19,-9,14,4,5,20,-7,-30,NAN
29,7,-9,-4,-10,-16,5,11,NAN
5,-2,-14,-6,0,8,-3,-3,NAN
-24,-6,33,10,6,-2,0,-39,NAN
13,5,-28,-12,-5,-4,-26,20,NAN
12,-3,15,9,0,2,18,-9,NAN
-9,-3,14,-2,-4,-10,10,34,NAN
-5,-5,-17,1,-4,0,-19,-54,NAN
34,6,-17,-11,5,23,11,9,NAN
19,-1,15,12,5,0,-20,4,NAN
8,-4,-1,2,-5,-7,16,-3,NAN
11,-3,28,4,0,-11,5,39,NAN
-35,-4,4,1,-4,-20,-15,-34,NAN
-21,0,-29,-1,2,5,21,20,NAN
11,-1,15,-6,-4,-9,-17,-9,NAN
34,2,3,0,0,8,-2,19,NAN
-14,-3,-14,-1,-1,-12,3,-7,NAN
-13,-6,-10,-11,-5,-3,-12,-3,NAN
-8,1,-5,-1,1,0,-3,-3,NAN
-14,-1,-4,0,-2,1,0,9,NAN
4,9,13,6,-3,-3,36,17,NAN
8,-5,4,-2,-6,-17,-33,-16,NAN
20,5,-18,4,9,16,-14,24,NAN
-14,-5,2,-4,6,16,5,1,NAN
-16,-7,5,1,-3,-2,13,5,NAN
-32,1,20,2,-6,-5,-21,-18,NAN
22,-1,-45,-12,-9,-16,2,-27,NAN
9,4,20,8,-4,-10,3,13,NAN
-50,-11,-15,-8,-3,2,-12,-17,NAN
9,-1,21,1,11,22,7,-28,NAN
-6,-1,12,-5,-4,-3,2,58,NAN
-16,4,-20,5,2,-14,-16,-4,NAN
38,-4,-13,-6,-5,-13,21,-11,NAN
-8,7,6,1,-2,8,-20,32,NAN
-21,-1,-4,-9,2,6,9,2,NAN
-6,-7,-8,0,0,7,3,-38,NAN
-14,5,18,5,2,-7,-1,28,NAN
40,-12,-16,3,-1,-12,25,1,NAN
-4,0,-15,-10,-1,3,-18,10,NAN
-3,3,41,5,-3,-8,13,27,NAN
-7,-4,-33,-7,-5,-13,-20,-29,NAN
5,-2,13,-5,-1,13,19,-14,NAN
-46,-16,-22,-4,-4,3,7,-14,NAN
20,0,15,-1,1,-11,-10,-2,NAN
-5,-1,15,6,5,-1,-10,-41,NAN
-8,9,-25,-14,-1,8,-20,9,NAN
-7,-3,17,1,0,12,10,-18,NAN
-11,-14,-2,0,-2,-4,3,-8,NAN
-13,4,-23,-2,-1,-9,3,-1,NAN
44,2,11,-2,-14,-11,16,1,NAN
-33,-5,-6,-2,6,3,-65,10,NAN
-3,-1,9,-1,8,21,38,-13,NAN
12,7,-4,-10,-7,-2,-32,4,NAN
28,-1,-1,8,4,-1,-4,-3,NAN
-26,-5,27,8,-4,-1,19,7,NAN
30,7,7,0,2,2,-20,-42,NAN
-7,-4,-7,9,4,-2,-6,-6,NAN
-24,1,-5,17,-1,-9,17,15,NAN
-1,-2,-14,0,1,1,16,13,NAN
20,-2,7,-6,-1,-1,-1,-13,NAN
-11,4,29,2,-2,-2,-30,-1,NAN
-13,-2,-36,-6,7,3,8,22,NAN
12,0,29,6,-2,-6,11,-24,NAN
26,9,-32,-13,-4,-12,-15,20,NAN
-12,-7,-7,6,-3,-5,11,-16,NAN
29,1,-29,-8,-3,1,-24,7,NAN
-9,2,22,3,4,-2,10,-9,NAN
-16,-3,-24,-13,-8,-9,-5,-16,NAN
6,-4,-17,6,0,10,27,17,NAN
-39,1,27,5,8,-2,-29,-24,NAN
7,-8,-20,-12,-7,3,3,17,NAN
20,-8,9,1,2,2,-6,-6,NAN
23,5,-2,-2,-4,-7,-1,31,NAN
-16,-3,-4,2,-4,-7,25,10,NAN
5,4,-13,-3,-3,-10,0,-4,NAN
10,-4,10,-2,2,-5,23,41,NAN
-7,4,1,1,-2,-7,8,2,NAN
-5,-2,4,-9,1,9,-3,-17,NAN
-11,-5,1,-1,-1,2,0,-3,NAN
-9,1,-5,-3,-3,-1,3,-5,NAN
-3,-11,-21,-6,-2,-12,-9,-64,NAN
21,5,8,-1,-1,3,-9,59,NAN
11,-12,-49,-6,1,-2,-20,-37,NAN
-32,-1,52,-1,-9,-4,9,-25,NAN
4,1,-12,-6,2,-1,-11,-10,NAN
-9,-7,-19,5,1,-4,-13,34,NAN
-1,-5,4,4,1,3,-5,-1,NAN
-8,-12,-2,-3,-9,-25,-3,0,NAN
-38,6,-4,-3,-1,0,-7,4,NAN
29,-1,-26,-3,-3,-4,26,42,NAN
5,5,18,11,0,-12,-5,-20,NAN
-22,-2,27,12,4,3,-33,13,NAN
51,-6,-17,-8,-5,-3,0,52,NAN
18,2,1,-4,-1,-8,9,-50,NAN
-30,-5,9,6,3,4,-17,8,NAN
21,-2,6,0,2,17,6,8,NAN
7,4,-3,-6,-2,-29,-4,5,NAN
-11,-5,1,4,3,10,14,-3,NAN
-5,-13,-24,-21,-10,0,-41,-45,NAN
14,-3,4,-3,-7,-21,4,-3,NAN
0,-2,-9,-2,7,18,16,-14,NAN
3,4,-37,-18,-4,2,-5,1,NAN
-36,4,13,0,0,1,21,-6,NAN
39,-2,-15,7,-3,-24,-25,-18,NAN
-10,-8,24,11,-3,-17,-5,16,NAN
-12,-2,-2,-8,6,27,-4,-53,NAN
15,17,8,5,2,-10,-6,30,NAN
-19,-4,3,5,2,8,22,3,NAN
-2,-1,-4,-4,-2,-7,-20,-9,NAN
-3,-9,-3,5,-3,-9,-6,-27,NAN
-35,11,16,-14,-6,5,6,-16,NAN
16,4,-31,-1,1,3,29,59,NAN
-10,-3,1,8,4,3,-11,4,NAN
-3,-4,14,3,-6,-6,3,-1,NAN
-37,-11,-28,-7,3,8,-18,-1,NAN
30,15,19,1,0,8,6,-4,NAN
24,-1,14,8,-6,-35,-27,-6,NAN
-23,-12,-33,-15,5,26,-13,-32,NAN
14,6,1,5,4,8,6,27,NAN
-31,-9,14,0,-2,-2,-10,0,NAN
15,-2,-3,4,-4,-1,7,8,NAN
-4,4,33,3,5,19,-11,34,NAN
4,-2,-40,-7,-3,-6,7,-7,NAN
-23,2,17,-1,0,-3,-11,9,NAN
9,0,-14,-8,-5,7,46,-11,NAN
17,6,8,12,0,-5,2,-8,NAN
-10,-7,17,4,1,4,-57,35,NAN
-23,-3,-18,-8,-10,-16,1,-23,NAN
7,-9,11,-2,1,7,21,-3,NAN
-27,14,21,4,-4,-15,-9,-23,NAN
38,5,-12,-1,9,5,11,15,NAN
5,-6,14,8,0,0,-14,2,NAN
8,3,26,-4,-4,-13,2,0,NAN
-23,-22,-70,-9,-1,5,-3,-4,NAN
-15,6,-7,-7,-11,-11,14,-4,NAN
-3,-2,-6,-8,-9,-26,12,31,NAN
42,6,3,2,7,28,-47,19,NAN
6,-9,8,-3,1,1,-5,-6,NAN
-14,2,40,5,-1,-4,9,-18,NAN
-32,-2,14,-4,-6,0,1,-3,NAN
72,9,-5,1,3,2,21,81,NAN
37,9,-14,-8,2,2,-13,13,NAN
-54,-7,3,4,1,19,-4,-25,NAN
-9,-1,25,2,-8,-16,1,20,NAN
12,6,-27,-10,5,6,24,4,NAN
-13,-3,20,5,-1,12,16,0,NAN
-4,1,-15,-3,0,-20,-44,-22,NAN
-18,-5,8,5,-4,-8,13,7,NAN
15,9,12,-4,-3,5,12,-20,NAN
18,5,21,18,6,2,11,-36,NAN
-19,-9,-49,-19,-10,-10,9,-15,NAN
25,-1,12,-2,-2,-7,-10,41,NAN
-28,-13,13,-3,-1,1,-23,-17,NAN
19,6,-41,-18,-6,-8,-13,-8,NAN
-38,-2,28,19,0,-17,12,-50,NAN
48,1,-5,-15,-2,7,-12,-7,NAN
-2,-4,-3,2,-4,2,22,-12,NAN
-22,-3,-31,-3,-2,1,-38,17,NAN
-15,-3,-9,-7,-2,4,11,-25,NAN
-15,-4,-24,-9,-1,-1,9,-32,NAN
-6,-7,-8,-2,-4,0,11,-1,NAN
5,-3,-8,-6,2,6,-8,-5,NAN
-38,-1,19,1,-2,-13,-5,-3,NAN
18,7,18,9,-1,5,-12,51,NAN
21,2,-20,-1,5,10,26,-23,NAN
-7,0,54,14,0,14,4,-31,NAN
4,7,-31,-14,-4,-4,2,25,NAN
2,-11,-9,8,-6,-17,6,-18,NAN
-25,-10,-10,-10,-4,-7,1,-1,NAN
-21,-2,15,0,1,4,7,-36,NAN
-17,0,-8,-2,0,3,16,66,NAN
-25,-19,2,-2,-2,-10,-40,-19,NAN
-8,8,18,4,-1,-4,11,2,NAN
-3,-3,-35,-11,-2,0,13,-37,NAN
16,9,41,6,-1,-7,0,-6,NAN
-16,-10,-41,-14,-4,8,13,-8,NAN
23,12,1,10,2,-4,-15,15,NAN
-19,-7,15,5,-1,-1,10,-13,NAN
-1,-3,-8,-4,-5,-2,-31,-14,NAN
7,6,16,2,-1,-9,5,-2,NAN
-15,-4,-23,-10,-6,-5,3,-50,NAN
-4,0,3,1,0,1,-15,-4,NAN
4,-7,-2,0,1,3,2,7,NAN
12,2,5,-2,-2,-8,7,-10,NAN
21,-1,-10,1,-1,-9,-9,32,NAN
-36,-6,1,3,-2,-8,24,-13,NAN
13,-9,-16,-16,1,-1,-4,-24,NAN
-18,0,3,7,3,5,-15,-7,NAN
24,-1,-6,8,-2,4,15,-4,NAN
-5,10,-15,-10,-5,-2,-10,36,NAN
6,-4,-7,8,5,7,11,12,NAN
-10,5,-2,0,0,-3,14,-4,NAN
2,-6,-11,-1,0,4,-9,-23,NAN
-9,-9,11,0,-3,-8,-11,-13,NAN
-12,-3,3,3,0,-2,-15,-19,NAN
30,1,-10,-6,-3,18,35,12,NAN
-30,-2,48,7,-5,-14,-27,-15,NAN
-4,-3,-81,-16,3,-9,14,2,NAN
10,-1,27,0,5,18,-3,16,NAN
2,-2,-27,-8,0,-2,11,-1,NAN
-33,-2,-1,1,-2,-15,-17,-10,NAN
5,4,0,-1,5,13,-13,3,NAN
13,1,-12,-2,-2,0,13,11,NAN
6,-2,24,8,-2,-6,3,54,NAN
-23,-4,-6,-6,-2,-1,-25,-49,NAN
38,9,-3,0,1,4,-10,23,NAN
-28,-1,-11,-2,-5,-3,42,-19,NAN
-9,1,13,3,4,8,-39,14,NAN
-7,1,6,-1,1,10,20,-8,NAN
-2,0,-22,-13,-7,-7,18,-21,NAN
2,3,-8,-8,-6,3,-33,33,NAN
-16,-12,-5,12,12,-2,-3,-18,NAN
41,4,19,8,-2,6,12,-3,NAN
5,5,10,1,-1,-5,10,14,NAN
-1,2,-10,5,3,-3,-18,-20,NAN
-19,-1,6,-11,-5,4,12,-11,NAN
1,-8,-21,-3,-4,2,-14,3,NAN
4,-6,25,5,-1,4,-7,-8,NAN
21,3,-22,-12,-6,-22,48,23,NAN
35,5,8,6,1,20,26,0,NAN
-3,0,30,-2,5,-10,26,14,NAN
-11,0,-17,-4,-7,1,-41,-38,NAN
0,-1,-4,-7,-5,-15,13,28,NAN
-11,-4,3,5,5,3,-12,-36,NAN
-12,-13,-6,5,3,4,8,-17,NAN
46,18,-10,-19,-13,-11,5,53,NAN
-1,-5,-13,-1,2,3,-4,0,NAN
2,4,2,-1,-5,-7,-2,24,NAN
4,0,40,15,6,7,-5,-2,NAN
1,-2,27,-2,-4,-7,-5,-1,NAN
-13,-8,9,-2,-3,-2,-9,3,NAN
-14,-9,10,0,5,5,-37,-26,NAN
11,4,-36,0,0,-1,4,13,NAN
-12,-2,22,2,-3,-5,0,-4,NAN
-31,-3,5,-4,-1,2,-2,-41,NAN
-30,2,-6,4,-3,-11,-3,18,NAN
35,2,-7,-9,-2,2,0,4,NAN
-19,-7,5,5,5,15,10,-28,NAN
-28,-3,1,1,-7,-3,-17,-9,NAN
1,-5,-13,-14,-7,-2,-20,23,NAN
0,2,2,-4,2,11,26,-19,NAN
12,-1,7,3,4,-7,-23,-7,NAN
11,2,-11,4,-3,5,20,14,NAN
1,-14,13,5,0,-18,10,-3,NAN
-9,15,-11,-11,-6,-3,-46,13,NAN
13,-4,-7,0,-4,5,36,26,NAN
58,8,6,2,-1,11,-21,41,NAN
-24,-7,-12,-3,-3,-2,-5,-31,NAN
-21,-2,10,1,3,-13,-5,-2,NAN
2,8,26,2,0,2,-4,-19,NAN
-10,-10,-20,-7,-5,-7,8,-38,NAN
19,3,-18,-15,-1,1,-24,41,NAN
